"Id","Predicted","P_1","P_2","P_3","P_4","P_5","P_6","P_7","P_8","P_9","P_10","P_11","P_12","P_13","P_14","P_15","P_16","P_17","P_18","P_19","P_20","P_21","P_22"
130,8,0.0,0.0,0.125,0.2,0.2,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
131,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.42857142857142855,0.25,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0
132,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,7,0.0005755064456721916,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
134,14,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.2,0.0005755064456721916,0.0,0.0
135,9,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,0.5,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.5,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2,0.25,0.3333333333333333,0.0,0.0,0.0005755064456721916,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.16666666666666666
138,17,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
139,13,0.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.0,0.0,0.25,0.25,0.0005755064456721916,0.0,0.3333333333333333,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0
140,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.25,0.0,0.0,0.0,0.0,0.0,0.0
141,10,0.0,0.0,0.25,0.3125,0.0,0.0,0.0,0.0,0.0005755064456721916,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
142,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0005755064456721916,0.1
143,2,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.25,0.0,0.0,0.0005755064456721916,0.0,0.0,0.2,0.0
145,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.07692307692307693,0.0005755064456721916,0.0,0.25,0.0,0.0
146,21,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
147,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1111111111111111,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0
148,4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.1111111111111111,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0
150,2,0.0,0.5,0.0,0.0005755064456721916,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.07692307692307693,0.0,0.0
151,3,0.4,0.0,0.5,0.0,0.0005755064456721916,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
152,8,0.4,0.0005755064456721916,0.0,0.0,0.07692307692307693,0.25,0.1875,0.5,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
153,7,0.1,0.0005755064456721916,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
155,8,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.5
157,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
158,17,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.08333333333333333,0.25,0.0,0.0005755064456721916,0.2857142857142857,0.0,0.0,0.0,0.0,0.2
159,6,0.0,0.0,0.0,0.0005755064456721916,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,5,0.0,0.0,0.0005755064456721916,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1,0.125,0.0005755064456721916,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.3333333333333333,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
163,11,0.0,0.0,0.4,0.2857142857142857,0.5,0.0,0.0,0.0,0.0,0.0005755064456721916,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.125,0.2,0.0,0.0
165,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0
166,13,0.0,0.1111111111111111,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0005755064456721916
167,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.2,0.0,0.0
168,1,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
169,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0005755064456721916,0.5,0.0,0.0,0.0,0.0,0.0,0.0
170,7,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0005755064456721916,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,22,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0005755064456721916,0.0,0.0,0.0,0.42857142857142855
172,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0005755064456721916
173,6,0.0,0.0,0.0,0.0005755064456721916,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0
175,19,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0005755064456721916
176,1,0.375,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,0.0,0.0005755064456721916,0.4,0.0,0.5
178,2,0.3333333333333333,1.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
179,1,0.5,0.2,0.0005755064456721916,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,7,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.125,0.2,0.3333333333333333,0.14285714285714285,0.0005755064456721916,0.0,0.0
182,2,0.0,1.0,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,11,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,9,0.16666666666666666,0.0005755064456721916,0.14285714285714285,0.2,0.0,0.0,0.0,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0
185,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,4,0.0005755064456721916,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,9,0.0,0.0005755064456721916,0.25,0.0,0.0,0.09090909090909091,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,16,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.0005755064456721916,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
189,3,0.0,0.5,1.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1,0.25,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.14285714285714285,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
191,14,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0005755064456721916,0.16666666666666666,0.5,0.0,0.0,0.25,0.0,0.0
192,15,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
193,3,0.25,0.5,1.0,0.0005755064456721916,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.5,0.0005755064456721916,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
195,12,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0
196,5,0.0,0.0,0.0,0.4,0.5,0.14285714285714285,0.0005755064456721916,0.0,0.0,0.0,0.5,0.0,0.5,0.09090909090909091,0.0,0.3333333333333333,0.0,0.045454545454545456,0.0,0.0,0.0,0.0
197,15,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1111111111111111,0.0,0.0,0.0005755064456721916,0.0
198,11,0.0,0.2857142857142857,0.0,0.0005755064456721916,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1
199,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.8,0.0
200,10,0.16666666666666666,0.0005755064456721916,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.14285714285714285,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.5,0.0,0.125
201,17,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0005755064456721916,0.0,0.0,0.0,0.3076923076923077
202,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,8,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,1.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0
204,1,1.0,0.0,0.21428571428571427,0.5,0.0,0.25,0.125,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.0
206,5,0.07692307692307693,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916
208,17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0005755064456721916,0.0,0.0,0.0,0.0
209,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.125,0.0
210,5,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
211,18,0.0,0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.4,0.0,0.23076923076923078,0.0,0.0
212,3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,1,0.4,0.0,0.25,0.0,0.2,0.0,0.0005755064456721916,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2,0.0,0.3333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0
215,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.2727272727272727,0.0
216,3,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
217,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0005755064456721916,0.0,0.2,0.0,0.0,0.0,0.0
218,3,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,7,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0005755064456721916,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
221,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4
222,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916
223,20,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0005755064456721916
224,22,0.07692307692307693,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0005755064456721916,0.0,0.0,0.2857142857142857,0.2727272727272727,0.0,0.0,0.5
225,11,0.25,0.0005755064456721916,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005755064456721916
227,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.14285714285714285,0.0,0.0,0.0,0.0,0.6
228,2,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916
229,11,0.0,0.0,0.0,0.3333333333333333,0.25,0.0005755064456721916,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
230,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
231,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.3333333333333333
232,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0005755064456721916
233,21,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.3076923076923077,0.0
234,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005755064456721916,0.0,0.5,0.0,0.0,0.0,0.25,0.09090909090909091,0.0
235,9,0.0,0.0,0.16666666666666666,0.0,0.0005755064456721916,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2,0.0,1.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,0.0,0.25,0.0
238,4,0.25,0.125,0.0,1.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.42857142857142855,0.2,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,3,0.0,0.0,0.5,0.5,0.1875,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0005755064456721916,0.25
241,3,0.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,8,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,22,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0005755064456721916,0.0,0.5
244,5,0.1111111111111111,0.0,0.0,0.0005755064456721916,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
245,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0005755064456721916
246,20,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.2,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0
247,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0005755064456721916,0.0,0.3333333333333333,0.0,0.0,0.5,0.0
249,11,0.0,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0005755064456721916,0.0,0.14285714285714285,0.0,0.25
250,10,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.3333333333333333
251,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0
252,10,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
253,4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,13,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0005755064456721916,0.2,0.0,0.0,0.125,0.0
255,22,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.375,0.25,0.0005755064456721916,0.0,0.0,0.0,0.6666666666666666
256,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0005755064456721916,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0
257,11,0.2,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,10,0.0,0.0,0.0,0.0,0.25,0.17647058823529413,0.0,0.25,0.07692307692307693,0.5,0.0005755064456721916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,15,0.09090909090909091,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0005755064456721916
260,16,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755064456721916,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
